longitude,latitude,median_income
-121.77,37.68,2.6667
-121.76,37.68,3.7301
-121.77,37.68,4.6806
-121.77,37.67,5.7907
-121.76,37.67,6.3705
-121.78,37.67,5.2649
-121.79,37.67,6.0797
-121.78,37.67,4.8571
-121.78,37.66,3.8523
-121.79,37.66,5.98
-119.78,38.69,2.45
-119.93,38.72,2.2417
-120,38.52,3.15
-120.56,38.48,3.4609
-120.59,38.45,3
-120.55,38.46,3.2031
-120.55,38.45,2.5208
-120.55,38.43,2.3549
-120.25,38.55,3.0125
-120.79,38.54,2.05
-120.8,38.51,3.125
-120.65,38.5,2.65
-120.76,38.47,3.5
-120.88,38.45,2.5476
-120.79,38.43,3.9107
-120.69,38.44,4.2917
-120.93,38.5,3.3393
-120.97,38.42,4.3029
-120.87,38.37,2.8125
-120.98,38.34,3.5508
-120.88,38.32,3.2589
-120.93,38.26,3.2937
-120.72,38.42,3.0465
-120.77,38.38,2.3125
-120.72,38.38,2.525
-120.66,38.4,3.175
-120.65,38.42,2.6078
-120.62,38.39,2.7399
-120.69,38.36,2.7236
-120.71,38.34,4.4531
-120.8,38.31,3.2135
-121.83,39.76,3.1142
-121.82,39.76,3.0068
-121.86,39.78,3.0905
-121.85,39.77,1.9362
-121.84,39.76,2.3155
-121.86,39.76,2.0094
-121.89,39.76,3.07
-121.88,39.74,1.6785
-121.87,39.75,3.6625
-121.86,39.75,3.5046
-121.87,39.74,3.9
-121.85,39.75,1.8095
-121.85,39.74,2.2833
-121.85,39.74,1.5633
-121.85,39.73,3.4191
-121.85,39.73,0.9393
-121.86,39.74,1.1019
-121.84,39.75,1.7284
-121.84,39.74,2.2621
-121.83,39.74,2.575
-121.8,39.75,4.3309
-121.82,39.75,3.0253
-121.82,39.75,3.2016
-121.8,39.75,3.1125
-121.79,39.73,3.0625
-121.78,39.71,2.125
-121.82,39.73,2.2925
-121.84,39.73,1.6797
-121.84,39.73,1.5481
-121.84,39.73,0.987
-121.84,39.72,0.9566
-121.84,39.73,1.3672
-121.83,39.73,2.0064
-121.85,39.72,1.6911
-121.83,39.72,1.6827
-121.81,39.7,1.5863
-121.82,39.73,1.7426
-121.82,39.72,1.5064
-121.81,39.71,2.0288
-121.87,39.82,4.5032
-121.89,39.71,3.7007
-121.97,39.79,3.5735
-121.84,39.68,3.5375
-121.8,39.64,2.8306
-121.77,39.66,4.712
-121.74,39.59,2.3833
-121.9,39.59,3.0625
-121.75,39.88,2.7143
-121.68,39.82,3.5189
-121.54,40.06,2.4028
-121.51,39.97,2.3036
-121.59,39.86,2.8657
-121.58,39.83,2.2419
-121.6,39.8,2.4537
-121.62,39.79,2.5374
-121.59,39.82,2.3507
-121.6,39.83,2.3079
-121.63,39.82,2.6147
-121.6,39.79,2.567
-121.59,39.79,1.625
-121.59,39.78,1.4048
-121.59,39.78,2.1838
-121.6,39.77,1.875
-121.61,39.77,2.963
-121.63,39.78,2.6823
-121.57,39.8,2.1912
-121.57,39.78,2.0458
-121.59,39.77,2.3068
-121.58,39.79,2.7863
-121.57,39.76,2.0882
-121.58,39.76,3.1061
-121.58,39.76,1.7875
-121.59,39.75,2.2
-121.6,39.77,2.3403
-121.6,39.76,1.8245
-121.61,39.76,2.5428
-121.62,39.77,1.8125
-121.65,39.76,3
-121.63,39.76,2.8182
-121.62,39.76,1.7788
-121.62,39.75,1.0625
-121.63,39.75,1.8616
-121.64,39.74,2.3711
-121.71,39.71,3.066
-121.66,39.66,2.9625
-121.56,39.69,3.13
-121.57,39.74,2.4623
-121.59,39.74,2.3798
-121.6,39.75,1.9766
-121.6,39.68,2.3958
-121.5,39.83,1.6948
-121.41,39.72,2.3895
-121.39,39.61,2.8871
-121.24,39.65,2.3684
-121.19,39.55,1.4896
-121.36,39.52,2.3917
-121.56,39.52,1.7708
-121.56,39.52,1.7308
-121.56,39.53,1.5771
-121.54,39.6,2.1467
-121.46,39.54,2.9562
-121.49,39.52,3.9028
-121.44,39.5,3.0446
-121.47,39.49,3.2174
-121.47,39.51,2.6921
-121.53,39.53,4.5156
-121.53,39.52,2.4821
-121.53,39.52,2.9688
-121.54,39.51,2.502
-121.52,39.51,2.334
-121.55,39.51,2.0357
-121.55,39.51,0.8024
-121.55,39.51,1.1607
-121.56,39.51,1.3654
-121.56,39.51,1.6352
-121.57,39.5,1.5714
-121.58,39.52,1.9956
-121.58,39.51,1.6389
-121.58,39.5,2.1658
-121.62,39.5,1.6346
-121.61,39.52,1.8661
-121.65,39.53,1.4833
-121.57,39.48,0.8252
-121.55,39.5,1.0585
-121.54,39.5,1.3289
-121.53,39.49,1.5313
-121.54,39.48,1.8047
-121.54,39.47,2.4952
-121.55,39.48,2.2045
-121.49,39.49,2.9965
-121.52,39.5,3.2833
-121.52,39.49,2.6563
-121.52,39.48,2.0455
-121.55,39.45,1.3611
-121.53,39.44,2.6071
-121.55,39.44,1.7727
-121.52,39.43,2.3566
-121.46,39.4,2.425
-121.39,39.39,3.0208
-121.54,39.33,2.5313
-121.59,39.39,2.1776
-121.67,39.37,1.9943
-121.65,39.35,1.7552
-121.67,39.34,2.6607
-121.65,39.32,2.7891
-121.69,39.36,2.3224
-121.7,39.37,1.7885
-121.7,39.36,1.91
-121.7,39.36,2.0474
-121.69,39.36,1.8355
-121.74,39.38,2.3243
-121.8,39.33,2.5259
-121.71,39.42,2.2813
-121.71,39.41,2.1728
-121.75,39.4,2.4943
-121.79,39.48,3.3929
-120.46,38.15,2.3816
-120.55,38.12,2.5
-120.56,38.09,2.3654
-120.55,38.07,2.9063
-120.54,38.07,2.2875
-120.67,37.97,2.6528
-120.46,38.09,3
-120.79,38.24,2.9821
-120.9,38.2,2.0472
-120.88,38.16,4.0109
-120.91,38.11,3.636
-120.76,38.12,3.8488
-120.65,38.28,2.1382
-120.72,38.24,2.5473
-120.67,38.19,2.0417
-120.57,38.2,2.6417
-120.43,38.25,2.4583
-120.56,38.39,2.6667
-120.54,38.41,2.5667
-120.42,38.42,2.7344
-120.41,38.33,3.024
-120.55,38.31,1.625
-120.57,38.35,2.2604
-120.36,38.21,2.8208
-120.34,38.23,3.75
-120.33,38.26,4.4063
-120.34,38.25,2.9821
-120.37,38.23,2.6942
-120.37,38.25,2.5352
-120.27,38.29,3.3542
-120.27,38.31,3.075
-120.19,38.42,3.125
-121.91,39.03,2.7841
-122,38.99,2.9489
-122.13,39,2.2754
-121.99,39.15,2.7137
-122.04,39.22,3.2625
-122.08,39.25,3.017
-122.33,39.1,2.25
-122.2,39.15,3.125
-122.09,39.13,2.331
-122.05,39.34,2.875
-122.17,39.31,2.5625
-122.51,39.3,1.7463
-122.01,39.21,2.2679
-122.01,39.21,2.5556
-122.01,39.21,2.4559
-121.96,39.3,2.1845
-121.65,38.03,3.4402
-121.63,38.03,3.6694
-121.63,38.04,3.2619
-121.73,38,5.0016
-121.72,38,4.9618
-121.72,37.98,5.0468
-121.68,37.98,3.6411
-121.7,37.98,5.1041
-121.71,37.99,3.3558
-121.67,37.99,4.375
-121.68,37.93,1.6554
-121.7,37.94,2.8828
-121.69,37.95,3.8125
-121.7,37.96,3.2813
-121.66,37.93,4.7426
-121.7,37.91,4.8958
-121.7,37.93,2.2216
-121.74,37.95,5.7104
-121.7,37.93,4.6587
-121.6,37.91,5.1017
-121.6,37.9,6.9051
-121.61,37.86,3.691
-121.64,37.85,4.4583
-121.8,38.01,2.2532
-121.81,38.01,2.2361
-121.81,38.01,2.2639
-121.82,38.02,2.2361
-121.82,38.01,2.1719
-121.82,38.01,1.5988
-121.82,38.01,3.4722
-121.84,38.02,0.536
-121.78,38.01,4.4491
-121.79,38.01,3.1728
-121.79,38,3.6118
-121.8,38.01,2.7234
-121.8,38.01,3.5179
-121.78,38,5.3245
-121.77,38.01,3.9861
-121.81,37.99,4.8194
-121.81,37.99,5.1435
-121.82,37.98,5.0164
-121.82,38.01,2.6364
-121.82,38,2.8466
-121.81,38,2.905
-121.82,38,4.4583
-121.85,38,4.2647
-121.85,38,2.0411
-121.83,38,2.5495
-121.83,38,4.8359
-121.83,37.99,4.9167
-121.83,37.99,4.4853
-121.83,37.99,4.7566
-121.83,38,1.7161
-121.84,37.99,3.3625
-121.84,37.99,4.6029
-121.83,37.99,5.6779
-121.79,38,2.5893
-121.79,37.99,5.6506
-121.79,37.99,5.7321
-121.8,38,3.5368
-121.8,37.99,5.5
-121.77,37.99,5.4409
-121.88,38.03,4.1111
-121.9,38.04,1.2024
-121.86,38.04,1.3958
-121.87,38.02,2.7083
-121.88,38.03,2
-121.9,38.03,2.0034
-121.88,38.02,2.5737
-121.89,38.02,3.3371
-121.9,38.02,3.6154
-121.87,38.02,3.1389
-121.88,38,4.1947
-121.88,38.01,2.7374
-121.89,38.01,4.2227
-121.88,38,5.3098
-121.86,38,3.5857
-121.86,38,5.25
-121.89,37.99,4.1016
-121.88,37.99,5.5676
-121.87,38,4.8542
-121.87,37.99,4.9783
-121.89,38.01,3.0042
-121.9,38.02,2.1417
-121.9,38.01,4.6628
-121.92,38.02,5.102
-121.89,38.01,4.0972
-121.9,38.01,3.5129
-121.9,38,4.1094
-121.9,38,6.0497
-121.92,38.01,6.1237
-121.93,38.01,5.3363
-121.93,38.02,5.1337
-121.95,38.03,4.0767
-121.94,38.03,1.4871
-121.96,38.02,3.016
-121.95,38.02,2.1013
-121.94,38.02,2.7907
-121.92,38.03,3.5436
-121.92,38.02,4.2067
-121.91,38.02,3.4817
-121.97,38.04,2.5833
-121.97,38.03,3.7043
-121.98,38.05,3.3661
-122.02,38.02,4.8693
-122,38.03,6.0424
-122.14,38.02,2.0523
-122.14,38.03,2.5795
-122.13,38.02,2.9583
-122.13,38.01,1.8523
-122.14,38.01,4.5
-122.13,38.01,2.1974
-122.13,38,2.5481
-122.16,38.02,5.1265
-122.11,38.01,3.1711
-122.11,38.01,3.3831
-122.12,38,4.2042
-122.12,38.01,3.9519
-122.12,38.01,3.609
-122.12,38.01,4.1189
-122.09,38.02,3.8824
-122.1,38.02,3.6523
-122.07,38,3.625
-122.09,38,5.2015
-122.11,38,5.76
-122.08,37.99,5.0509
-122.09,37.99,5.4496
-122.11,37.99,5.1297
-122.11,37.99,4.3875
-122.08,37.97,6.6579
-122.09,37.97,6.9961
-122.11,37.98,6.135
-122.09,37.98,5.6875
-122.12,37.99,4.675
-122.1,37.97,5.6931
-122.1,37.96,4.3571
-122.1,37.96,6.3699
-122.07,37.99,4.5401
-122.07,37.98,4.0154
-122.07,37.97,3.7262
-122.07,37.96,5.0172
-122.06,37.96,4.2917
-122.08,37.96,6.0859
-122.06,37.95,4.7386
-122.07,37.95,4.5893
-122.08,37.95,5.0672
-122.08,37.95,4.8702
-122.07,37.96,5.0445
-122.06,37.96,3.9816
-122.05,37.95,4.175
-122.05,37.94,2.5459
-122.06,37.94,2.5268
-122.07,37.94,3.5057
-122.07,37.94,2.892
-122.08,37.93,5.0761
-122.08,37.94,4.725
-122.07,37.94,4.475
-122.09,37.95,6.0265
-122.09,37.94,6.1922
-122.04,38,3.2484
-122.04,37.99,3.2
-122.04,37.99,4.125
-122.05,37.97,6.1359
-122.06,37.99,2.8043
-122.06,37.99,1.8229
-122.05,38,3.7333
-122.05,38,2.3462
-122.03,37.98,1.3894
-122.04,37.97,2.3152
-122.03,38,5.7295
-122.03,38.01,4.5707
-122.04,37.99,3.8897
-122.03,37.98,3.6042
-122.02,38,4.6375
-122.03,37.99,4.9022
-122.02,37.99,4.45
-122.03,37.99,4.59
-122.03,37.98,3.4531
-122.01,37.98,3.5179
-122.01,37.98,4.317
-122,37.98,5.1118
-122,37.97,5.1021
-122.01,37.97,3.6449
-122.02,37.98,2.8456
-122.02,37.98,3.4187
-122,37.99,5.4607
-122,37.98,5.0915
-121.99,37.98,4.4536
-121.99,37.97,6.2135
-122,37.98,4.9219
-122,37.98,4.525
-122.01,37.98,4.0507
-122.01,37.99,3.7841
-121.95,37.96,6.1436
-121.97,37.97,6.1168
-121.97,37.97,5.0092
-121.97,37.96,4.7891
-121.96,37.96,5.2145
-121.96,37.95,3.6133
-121.98,37.96,3.65
-121.97,37.97,5.7512
-121.98,37.97,5.9617
-121.98,37.97,5.2442
-121.99,37.97,5.1333
-121.99,37.97,4.6071
-122,37.96,3.7
-122,37.96,4.5833
-121.96,37.95,3.0859
-121.97,37.95,5.431
-121.98,37.96,3.1573
-121.99,37.96,7.6166
-121.99,37.96,5.5872
-121.98,37.95,6.7371
-121.98,37.95,6.7821
-122.01,37.97,5.3794
-122.02,37.97,4
-122.03,37.97,3.25
-122.04,37.97,2.9861
-122.03,37.97,2.9915
-122.04,37.96,2.9097
-122.04,37.97,2.5841
-122.04,37.97,3.1968
-122.04,37.96,2.2411
-122.05,37.96,3.8456
-122.04,37.96,3.6964
-122.04,37.96,1.837
-122.05,37.95,3.1838
-122.05,37.95,5.4482
-122.01,37.95,6.0901
-122.02,37.96,6.6727
-122.03,37.96,2.1083
-122.03,37.95,3.1719
-122.02,37.95,2.4519
-122.03,37.95,4.9485
-122.02,37.95,5.6642
-122.02,37.94,4.2569
-122.01,37.94,6.7061
-122.02,37.94,4.125
-122.01,37.94,6.0704
-122.01,37.94,6.3809
-122,37.95,6.8145
-122.01,37.93,7.5898
-122.04,37.95,3.1406
-122.04,37.94,5.6292
-122.05,37.94,4.6602
-122.04,37.95,4.7188
-122.05,37.95,2.85
-122.03,37.94,5.5777
-122.03,37.93,6.0918
-122.05,37.93,4.0473
-122.05,37.93,4.45
-122.05,37.92,4.7094
-122.02,37.92,7.4713
-122.03,37.92,6.5847
-122.01,37.91,7.6877
-122.03,37.91,5.0362
-122.06,37.91,4.1612
-122.06,37.9,2.6998
-122.06,37.89,3.1002
-122.07,37.93,5.0255
-122.07,37.93,3.7433
-122.07,37.92,4.4312
-122.08,37.92,4.4561
-122.08,37.92,6.195
-122.07,37.91,5.0391
-122.07,37.91,3.6833
-122.08,37.9,5.0499
-122.09,37.91,7.0895
-122.07,37.89,4.3864
-122.08,37.89,6.2924
-122.08,37.9,5.1097
-122.07,37.89,5.5636
-122.07,37.89,5.6558
-122.06,37.88,6.5378
-122.05,37.87,6.7192
-122.05,37.9,2.9526
-122.05,37.9,4.6528
-122.05,37.89,4.2625
-122.04,37.89,7.5349
-122.05,37.9,4.8088
-122.04,37.9,5.6986
-122.02,37.89,7.5
-122.04,37.88,4.6424
-122.03,37.86,6.112
-122.04,37.85,9.5862
-121.94,37.73,6.2726
-121.94,37.73,6.1265
-121.93,37.73,6.2048
-121.93,37.73,3.375
-121.95,37.74,6.3325
-121.95,37.74,6.2631
-121.94,37.75,6.2781
-121.92,37.73,2.4821
-121.93,37.74,6.8806
-121.94,37.75,6.6204
-121.97,37.79,6.6131
-121.98,37.8,7.6473
-121.98,37.8,8.155
-121.98,37.81,5.5921
-121.96,37.81,8.3188
-121.97,37.8,7.9168
-121.94,37.8,7.8287
-121.97,37.79,6.7857
-121.95,37.78,6.3942
-121.96,37.76,9.7037
-121.94,37.76,4.6932
-121.93,37.76,10.3345
-121.92,37.74,12.5915
-121.93,37.78,3.1591
-121.96,37.74,15.0001
-121.97,37.76,6.7027
-121.97,37.77,7.2216
-121.98,37.74,7.9393
-122.02,37.84,7.7072
-122.01,37.83,6.5617
-122,37.82,4.6042
-121.99,37.82,3.375
-122.03,37.83,9.8708
-121.99,37.77,5.1755
-121.99,37.81,4.9018
-122.02,37.8,7.6518
-122.03,37.87,8.2673
-122.02,37.88,7.3732
-122.02,37.87,8.4352
-122.03,37.86,7.2655
-122,37.86,10.7372
-121.97,37.87,13.4883
-121.96,37.84,7.5139
-122,37.84,9.5271
-121.96,37.85,12.2478
-121.99,37.83,8.0839
-121.98,37.82,8.003
-121.95,37.81,9.0776
-122.1,37.93,8.039
-122.12,37.94,10.4549
-122.1,37.9,6.5095
-122.14,37.9,10.3224
-122.12,37.91,8.3678
-122.09,37.89,6.8686
-122.1,37.89,5.2079
-122.11,37.89,4.3235
-122.11,37.88,6.4666
-122.12,37.88,8.0448
-122.12,37.89,4.125
-122.13,37.89,2.7411
-122.13,37.87,10.3713
-122.14,37.88,6.2275
-122.07,37.88,3.5536
-122.08,37.88,2.3971
-122.08,37.88,2.933
-122.08,37.87,2.9167
-122.06,37.85,3.6437
-122.07,37.86,3.12
-122.06,37.86,4.4551
-122.07,37.86,3.5893
-122.08,37.87,2.4896
-122.1,37.88,7.2315
-122.09,37.86,7.6202
-122.11,37.87,6.5814
-122.12,37.85,8.0074
-122.08,37.84,11.7064
-122.12,37.81,7.6717
-122.12,37.82,6.6657
-122.11,37.83,7.203
-122.08,37.82,11.3421
-122.14,37.86,4.5744
-122.14,37.85,7.3267
-122.14,37.84,5.6349
-122.16,37.83,7.52
-122.16,37.86,8.1586
-122.18,37.88,4.9
-122.18,37.86,8.9571
-122.16,37.89,8.7589
-122.17,37.88,7.6917
-122.17,37.88,7.6107
-122.17,37.87,6.917
-122.22,37.88,2.4444
-122.2,37.89,7.3195
-122.2,37.88,7.7736
-122.18,37.91,10.9405
-122.2,37.9,10.3416
-122.18,37.9,9.0064
-122.18,37.89,8.1489
-121.84,37.98,5.2699
-121.81,37.97,6.4753
-121.78,37.97,5.5601
-121.83,37.95,2.875
-121.94,37.83,10.5815
-121.89,37.82,13.2949
-121.91,37.81,13.1499
-121.82,37.81,8.3209
-121.96,37.99,2.9591
-121.96,37.94,5.1582
-121.96,37.95,4.1483
-121.95,37.94,6.8642
-121.97,37.93,6.6134
-122.01,37.92,8.3956
-122.01,37.92,8.1163
-121.99,37.92,9.0243
-121.93,37.89,7.3445
-121.92,37.96,5.2798
-121.94,37.95,7.1978
-121.91,37.93,8.7059
-121.94,37.94,6.2296
-121.94,37.93,7.5695
-121.93,37.93,6.299
-121.93,37.93,6.6049
-121.95,37.94,5.9346
-122.25,38.02,5.7001
-122.25,38.03,5.6293
-122.21,38.02,6.0224
-122.2,37.96,6.7741
-122.23,38.06,3.125
-122.23,38.05,2.5517
-122.21,38.06,3.6154
-122.2,38.04,5.6022
-122.26,38.03,4.4474
-122.27,38.04,2.3103
-122.26,38.03,3.9345
-122.26,38.04,2.694
-122.25,38.05,1.6767
-122.32,38.06,5.0969
-122.28,38,3.4471
-122.29,38,4.025
-122.36,38.03,4.3173
-122.3,38,4.4394
-122.31,38,4.621
-122.31,38.01,3.2759
-122.28,37.99,4.375
-122.26,37.98,5.1178
-122.27,37.99,5.8899
-122.27,37.98,6.0289
-122.26,38.02,5.0473
-122.24,38.01,5.7862
-122.24,38.01,6.0102
-122.25,38,6.5006
-122.26,38,4.2269
-122.26,38,5.2375
-122.27,38,5.8418
-122.27,38,6.1576
-122.26,38,6.2073
-122.29,37.98,5.1046
-122.28,37.96,5.5
-122.27,37.97,6.0666
-122.3,37.97,3.6393
-122.3,37.97,3.5353
-122.29,37.97,4.4911
-122.3,37.97,3.375
-122.29,37.94,4.4387
-122.32,37.95,4.45
-122.31,37.94,3.8343
-122.31,37.94,4.3958
-122.32,37.95,4.35
-122.31,37.99,4.2348
-122.3,37.98,3.6518
-122.32,37.97,3.9722
-122.32,38.01,4.6944
-122.33,38,2.9781
-122.31,38,4.3333
-122.32,37.99,4.2852
-122.32,38,4.0437
-122.34,37.99,2.6167
-122.33,37.98,6.0115
-122.33,37.99,3.911
-122.39,38,4.125
-122.36,37.96,0.716
-122.36,37.96,1.5347
-122.36,37.95,1.8333
-122.37,37.95,1.6023
-122.37,37.95,0.9797
-122.37,37.96,0.7403
-122.41,37.98,1.4583
-122.34,37.98,3.9773
-122.35,37.98,3.7562
-122.34,37.97,6.0426
-122.35,37.96,2.0353
-122.35,37.97,2.5863
-122.35,37.97,3.2188
-122.32,37.97,4.6937
-122.32,37.97,4.5
-122.33,37.97,3.3125
-122.33,37.98,4.4135
-122.33,37.97,3.5463
-122.34,37.97,2.3382
-122.33,37.96,3.9118
-122.35,37.96,2.5164
-122.35,37.96,1.875
-122.35,37.96,2.0724
-122.35,37.95,2.6328
-122.35,37.96,2.5461
-122.36,37.96,1.8664
-122.32,37.96,3.375
-122.32,37.96,4.0417
-122.32,37.95,2.5769
-122.33,37.95,2.1915
-122.34,37.96,2.1991
-122.34,37.96,2.5382
-122.32,37.94,3.7277
-122.32,37.94,5.5196
-122.32,37.93,3.9464
-122.33,37.95,3.7708
-122.33,37.94,2.8833
-122.33,37.94,3.5848
-122.33,37.94,3.1571
-122.33,37.94,3.9417
-122.33,37.94,4.0526
-122.34,37.95,3.6719
-122.33,37.95,3.0313
-122.33,37.95,4.0927
-122.34,37.95,3.0694
-122.34,37.95,2.875
-122.34,37.95,3.2333
-122.34,37.95,3.2833
-122.35,37.95,3.0737
-122.35,37.95,3.6094
-122.36,37.95,2.7714
-122.34,37.94,3.942
-122.34,37.94,2.7391
-122.34,37.94,1.681
-122.34,37.94,3.125
-122.35,37.94,2.3456
-122.35,37.94,1.6571
-122.35,37.94,2.8967
-122.36,37.95,1.5139
-122.36,37.94,3.0862
-122.36,37.94,0.9687
-122.36,37.94,1.3365
-122.36,37.94,1.822
-122.37,37.94,1.3167
-122.35,37.93,1.7865
-122.35,37.93,2.3352
-122.36,37.94,1.6
-122.36,37.93,3.05
-122.37,37.94,1.0521
-122.37,37.93,1.75
-122.38,37.91,5.0524
-122.42,37.93,4.016
-122.41,37.94,3.2875
-122.34,37.93,2.1287
-122.35,37.93,1.7257
-122.36,37.93,1.7727
-122.36,37.93,1.9375
-122.37,37.93,0.8641
-122.33,37.91,1.125
-122.35,37.92,1.9224
-122.36,37.92,1.3929
-122.35,37.91,4.2895
-122.33,37.93,2.3475
-122.33,37.93,3.0156
-122.34,37.93,1.4423
-122.34,37.93,2.64
-122.35,37.93,3.2222
-122.32,37.92,5.0187
-122.33,37.92,2.2301
-122.32,37.92,3.2674
-122.32,37.91,2.6399
-122.31,37.91,2.7628
-122.31,37.91,3.6417
-122.31,37.91,4.1146
-122.31,37.93,5.3433
-122.31,37.93,5.0399
-122.32,37.93,5.1067
-122.32,37.94,6.2712
-122.3,37.92,6.0677
-122.29,37.92,5.943
-122.29,37.92,6.516
-122.3,37.93,4.5
-122.31,37.93,3.5089
-122.32,37.93,2.675
-122.31,37.92,2.8456
-122.31,37.92,3.724
-122.31,37.92,2.5
-122.32,37.92,3.3594
-122.31,37.92,4.1587
-122.3,37.92,4.0804
-122.31,37.91,2.7243
-122.3,37.91,2.9441
-122.3,37.91,3.6321
-122.3,37.9,2.9219
-122.3,37.9,3.4091
-122.3,37.9,2.3946
-122.3,37.9,2.2672
-122.29,37.92,6
-122.29,37.91,5.1691
-122.29,37.91,4.0536
-122.29,37.91,5.5357
-122.29,37.9,4.4286
-122.28,37.91,6.5576
-122.28,37.9,6.3538
-122.28,37.9,4.1212
-122.28,37.91,5.828
-122.27,37.91,6.3669
-122.28,37.91,7.3089
-124.17,41.8,3.7557
-124.3,41.8,1.9797
-124.23,41.75,2.4805
-124.21,41.77,2.5795
-124.19,41.78,1.6654
-124.22,41.73,1.7038
-124.21,41.75,2.0074
-124.17,41.76,2.4605
-124.16,41.74,2.1829
-124.14,41.95,2.275
-124.16,41.92,2.1336
-124.3,41.84,3.0313
-124.15,41.81,2.2868
-123.91,41.68,2.9688
-123.83,41.88,3.13
-123.92,41.54,2.0202
-119.94,38.96,1.5536
-119.95,38.95,2.625
-119.95,38.95,2.02
-119.95,38.95,1.7245
-119.94,38.95,2.32
-119.95,38.94,2.5875
-119.93,38.94,2.4917
-119.97,38.94,1.9667
-119.97,38.93,3.1806
-119.98,38.96,3.5417
-119.96,38.94,2.2589
-119.96,38.94,1.8906
-119.96,38.93,2.83
-119.94,38.92,4.6
-119.98,38.94,1.9018
-119.98,38.94,4.0417
-119.99,38.94,3.1625
-119.99,38.94,3.0806
-119.99,38.93,2.9091
-119.98,38.93,2.3281
-119.98,38.93,2.6607
-119.98,38.92,3.15
-119.98,38.92,2.0708
-120,38.93,3.9722
-120.01,38.93,2.996
-120,38.92,3.3295
-120,38.92,3.5
-120.01,38.92,1.7188
-120.01,38.92,2.675
-120.02,38.91,2.2056
-120.02,38.92,3.2396
-120.01,38.91,2.0938
-120.01,38.91,1.9851
-120.01,38.89,3.0089
-120,38.9,1.9727
-119.99,38.88,2.7457
-119.98,38.9,3.5
-119.92,38.91,5.0718
-120,38.87,4.225
-119.96,38.84,3.5714
-120.02,38.76,4.3333
-120.04,38.86,3.7891
-120.03,38.89,3.8333
-120.02,38.86,3.017
-120.13,39.06,2.875
-120.16,39.04,4.0313
-120.16,39.01,4.975
-120.06,39.01,4.0714
-120.1,38.91,1.875
-120.97,38.91,4.8311
-121.04,38.81,3.93
-120.72,38.94,3.7625
-120.88,38.91,2.902
-120.92,38.86,3.2027
-120.87,38.83,2.8562
-120.84,38.81,3.1635
-120.81,38.89,2.9444
-120.79,38.83,1.7222
-120.71,38.85,3.4688
-120.5,38.87,4.9583
-120.3,38.9,0.9227
-121.09,38.68,4.7083
-121.08,38.67,6.844
-121.07,38.66,4.6394
-121.06,38.7,6.314
-121,38.58,5.3344
-121.01,38.73,4.7276
-120.99,38.69,4.1163
-121.02,38.66,4.5246
-120.99,38.67,5.4413
-120.98,38.67,5.584
-120.98,38.66,3.225
-120.98,38.68,3.2964
-120.95,38.69,5.2032
-120.96,38.66,3.9036
-120.97,38.65,4.0714
-120.93,38.65,4.5568
-120.91,38.62,4.1843
-120.95,38.79,4.3981
-120.93,38.77,5.5111
-120.91,38.73,4.835
-120.87,38.71,4
-120.84,38.77,4.825
-120.86,38.75,2.5625
-120.83,38.74,2.2269
-120.84,38.73,2.8807
-120.81,38.73,2.5104
-120.78,38.74,2.1603
-120.81,38.74,2.3314
-120.76,38.76,2.6392
-120.76,38.73,1.5625
-120.78,38.73,2.9844
-120.81,38.73,2.7273
-120.78,38.72,3.6406
-120.67,38.76,2.1682
-120.7,38.75,2.9
-120.71,38.73,2.9219
-120.58,38.77,4.03
-120.58,38.77,2.3583
-120.6,38.76,3.0217
-120.59,38.76,1.7266
-120.63,38.75,2.7201
-120.7,38.69,4.0709
-120.63,38.73,4.0675
-120.62,38.71,4.0197
-120.63,38.68,3.0789
-120.54,38.75,3.9812
-120.76,38.6,2.5865
-120.66,38.61,2.5042
-120.72,38.57,2.6833
-120.59,38.53,3.6125
-120.44,38.61,3.5192
-120.32,38.71,3.5667
-120.08,38.8,4.625
-120.88,38.58,4.0827
-120.84,38.63,5.7373
-120.81,38.67,3.0565
-120.76,38.65,3.5511
-120.85,38.69,3.4872
-120.79,38.7,2.3319
-119.81,36.73,2.101
-119.81,36.73,1.372
-119.81,36.74,1.5625
-119.79,36.73,1.975
-119.8,36.73,1.7011
-119.8,36.72,0.9513
-119.81,36.72,1.5833
-119.81,36.73,2.2206
-119.77,36.73,2.1518
-119.77,36.72,1.4427
-119.78,36.73,1.2344
-119.77,36.73,1.7829
-119.77,36.75,1.5227
-119.77,36.74,1.5547
-119.78,36.74,2.5045
-119.78,36.75,1.2375
-119.78,36.75,1.2813
-119.79,36.74,1.0513
-119.79,36.74,2.1094
-119.8,36.74,0.799
-119.8,36.75,1.3527
-119.79,36.75,1.123
-119.82,36.74,1.8967
-119.82,36.72,1.6435
-119.82,36.72,2.6176
-119.83,36.73,2.4137
-119.83,36.72,4.35
-119.83,36.71,2.4167
-119.79,36.72,1.25
-119.8,36.71,2.0043
-119.81,36.71,1.5625
-119.8,36.72,1.0481
-119.8,36.72,1.0472
-119.79,36.7,1.3922
-119.8,36.7,1.3304
-119.81,36.7,1.2404
-119.78,36.72,2.1458
-119.79,36.72,1.3047
-119.78,36.71,1.3587
-119.74,36.71,2.1905
-119.76,36.71,1.5611
-119.76,36.72,2.875
-119.75,36.71,1.4577
-119.74,36.73,2.3269
-119.74,36.72,2.1304
-119.75,36.72,1.3343
-119.76,36.73,1.8723
